PBO Station Position Time Series.
Format Version, 1.2.0
Reference Frame, NAM14
4-character ID, KSNB
Station name, Steenstrup_Nordr
Begin Date, 2007-08-21
End Date, 2020-06-24
Release Date, 2020-06-25
Source file, KSNB.cwu.nam14.pos
Offset from source file, 7.83 mm North, -13.15 mm East, 81.26 mm Vertical
Reference position, 66.8632797131 North Latitude, -35.5763150762 East Longitude, 1720.90875 meters elevation
Date, North (mm), East (mm), Vertical (mm), North Std. Deviation (mm), East Std. Deviation (mm), Vertical Std. Deviation (mm), Quality,
2008-03-30,4.05, -1.06, -5.44, 2.39, 1.64, 8.47, repro,
2008-03-31,2.99, -1.20, -0.32, 2.28, 1.6, 8.19, repro,
2008-04-01,3.97, -0.38, -2.59, 2.4, 1.7, 8.57, repro,
2008-04-02,2.54, 1.25, -4.73, 2.27, 1.56, 8.03, repro,
2008-04-03,2.58, -1.50, -8.06, 2.24, 1.54, 8, repro,
2008-04-04,3.71, -0.50, -9.05, 2.36, 1.66, 8.78, repro,
2008-04-05,1.90, -2.35, -4.93, 2.37, 1.64, 8.49, repro,
2008-04-06,1.15, -0.07, -3.74, 2.45, 1.64, 8.65, repro,
2008-04-07,1.08, -2.27, -5.29, 2.44, 1.66, 8.57, repro,
2008-04-08,0.12, -1.56, -4.59, 2.41, 1.62, 8.53, repro,
2008-04-09,-0.93, -1.56, -5.43, 2.31, 1.61, 8.35, repro,
2008-04-10,0.13, -1.54, -3.34, 2.31, 1.62, 8.4, repro,
2008-04-11,-0.26, -1.04, -7.98, 2.23, 1.54, 7.93, repro,
2008-04-12,1.38, 0.06, -9.12, 2.4, 1.62, 8.58, repro,
2008-04-13,1.94, 0.06, -4.40, 2.32, 1.59, 8.35, repro,
2008-04-14,1.73, -0.37, -0.66, 2.25, 1.55, 8.09, repro,
2008-04-15,2.82, 0.53, 8.07, 2.27, 1.58, 8.29, repro,
2008-04-16,-0.05, -2.79, -0.64, 2.7, 1.86, 10.01, repro,
2008-04-17,2.55, -0.40, -0.03, 2.24, 1.55, 8.05, repro,
2008-04-18,0.62, -1.69, -1.80, 2.36, 1.64, 8.4, repro,
2008-04-19,0.19, -1.68, -2.23, 2.32, 1.57, 8.36, repro,
2008-04-20,1.93, -0.14, -6.35, 2.33, 1.66, 8.41, repro,
2008-04-21,1.43, -0.33, -0.94, 2.24, 1.53, 7.96, repro,
2008-04-22,3.61, 0.26, -9.36, 2.24, 1.55, 8.14, repro,
2008-04-23,4.02, 0.45, -8.05, 3.52, 2.21, 12.1, repro,
2008-04-24,2.25, 0.18, -5.17, 2.47, 1.68, 8.79, repro,
2008-04-25,1.50, -0.51, -3.20, 2.36, 1.63, 8.47, repro,
2008-04-26,3.50, -1.49, -6.27, 2.79, 1.87, 9.83, repro,
2008-04-27,0.98, -0.11, -7.62, 2.27, 1.59, 8.21, repro,
2008-04-28,2.73, 0.21, -6.45, 2.47, 1.74, 8.9, repro,
2008-04-29,4.15, -2.42, -7.98, 2.42, 1.66, 8.65, repro,
2008-04-30,2.54, -2.57, -7.52, 2.29, 1.58, 8.15, repro,
2008-05-01,2.26, -2.72, -6.45, 2.26, 1.56, 8.29, repro,
2008-05-02,1.43, -1.47, -14.79, 2.22, 1.55, 8.03, repro,
2008-05-03,2.75, -2.30, -3.72, 2.5, 1.82, 9.41, repro,
2008-05-04,3.75, -0.66, -3.95, 2.28, 1.56, 8.17, repro,
2008-05-05,0.77, -0.90, -5.25, 2.43, 1.6, 8.66, repro,
2008-05-06,1.56, -2.37, -5.64, 2.33, 1.61, 8.3, repro,
2008-05-07,0.69, -2.53, -0.77, 2.3, 1.63, 8.26, repro,
2008-05-08,1.13, -2.36, -2.79, 2.25, 1.6, 8.08, repro,
2008-05-09,1.03, -2.10, 1.20, 2.22, 1.52, 7.93, repro,
2008-05-10,1.19, -2.38, -1.50, 2.2, 1.52, 7.92, repro,
2008-05-11,0.67, -1.62, -0.48, 2.25, 1.53, 8.07, repro,
2008-05-12,-2.15, -1.30, -3.50, 2.17, 1.53, 7.94, repro,
2008-05-13,1.15, -2.01, -9.44, 2.28, 1.59, 8.3, repro,
2008-05-14,2.21, -2.14, 1.40, 2.2, 1.52, 7.94, repro,
2008-05-15,2.46, -2.37, 3.20, 2.22, 1.54, 7.91, repro,
2008-05-16,1.95, -0.68, -4.19, 2.24, 1.54, 8.15, repro,
2008-05-17,1.54, -1.23, -5.02, 2.16, 1.51, 7.99, repro,
2008-05-18,-0.02, -1.18, -0.52, 2.23, 1.58, 8.04, repro,
2008-05-19,1.39, -1.80, -3.42, 2.43, 1.65, 8.64, repro,
2008-05-20,0.56, -1.43, -1.75, 2.38, 1.62, 8.5, repro,
2008-05-21,2.00, -1.34, 2.27, 2.44, 1.69, 8.64, repro,
2008-05-22,0.67, -0.21, -5.81, 2.32, 1.61, 8.35, repro,
2008-05-23,-0.56, -0.75, -2.06, 2.39, 1.71, 8.71, repro,
2008-05-24,0.24, -0.90, -7.44, 2.33, 1.63, 8.32, repro,
2008-05-25,1.76, 0.34, -1.72, 2.28, 1.56, 8.1, repro,
2008-05-26,1.75, -0.12, 0.89, 2.31, 1.6, 8.09, repro,
2008-05-27,1.90, -0.20, -0.71, 2.31, 1.59, 8.24, repro,
2008-05-28,2.36, -0.69, -6.68, 2.35, 1.61, 8.34, repro,
2008-05-29,0.78, -0.62, -0.80, 2.25, 1.58, 8.31, repro,
2008-05-30,5.37, 0.90, -0.82, 2.43, 1.63, 8.59, repro,
2008-05-31,5.24, 0.74, 0.84, 2.35, 1.65, 8.52, repro,
2008-06-01,6.66, -0.92, -0.91, 2.32, 1.61, 8.37, repro,
2008-06-02,4.91, -0.09, 0.12, 2.25, 1.55, 8.01, repro,
2008-06-03,5.49, -0.07, -3.81, 2.29, 1.57, 8.1, repro,
2008-06-04,2.58, -0.69, -2.95, 2.26, 1.59, 8.16, repro,
2008-06-05,2.74, -0.65, -7.40, 2.17, 1.54, 7.97, repro,
2008-06-06,1.23, 1.76, -1.93, 2.36, 1.65, 8.73, repro,
2008-06-07,1.02, -0.50, 4.21, 2.43, 1.74, 8.99, repro,
2008-06-08,2.61, -0.33, 0.41, 2.37, 1.63, 8.68, repro,
2008-06-09,1.39, -0.11, 2.84, 2.29, 1.59, 8.51, repro,
2008-06-10,4.16, -1.44, -0.75, 2.16, 1.53, 7.9, repro,
2008-06-11,3.38, -1.08, -0.91, 2.28, 1.6, 8.06, repro,
2008-06-12,3.66, -1.03, -4.70, 2.3, 1.6, 8.11, repro,
2008-06-13,5.24, -0.83, -0.37, 2.24, 1.56, 8.01, repro,
