Time (UTC),prs(m)
10/11/20 22:08,-1.734
10/11/20 22:13,-1.764
10/11/20 22:18,-1.793
10/11/20 22:23,-1.812
10/11/20 22:28,-1.843
10/11/20 22:33,-1.866
10/11/20 22:38,-1.871
10/11/20 22:43,-1.904
10/11/20 22:48,-1.931
10/11/20 22:53,-1.951
10/11/20 22:58,-1.971
10/11/20 23:03,-1.98
10/11/20 23:08,-1.994
10/11/20 23:13,-2.016
10/11/20 23:18,-2.025
10/11/20 23:23,-2.034
10/11/20 23:28,-2.05
10/11/20 23:33,-2.063
10/11/20 23:38,-2.077
10/11/20 23:43,-2.077
10/11/20 23:48,-2.088
10/11/20 23:53,-2.092
10/11/20 23:58,-2.102
10/12/20 0:03,-2.099
10/12/20 0:08,-2.096
10/12/20 0:13,-2.101
10/12/20 0:18,-2.097
10/12/20 0:23,-2.102
10/12/20 0:28,-2.089
10/12/20 0:33,-2.087
10/12/20 0:38,-2.087
10/12/20 0:43,-2.062
10/12/20 0:48,-2.054
10/12/20 0:53,-2.051
10/12/20 0:58,-2.039
10/12/20 1:03,-2.03
10/12/20 1:08,-2.021
10/12/20 1:13,-1.996
10/12/20 1:18,-1.991
10/12/20 1:23,-1.972
10/12/20 1:28,-1.941
10/12/20 1:33,-1.934
10/12/20 1:38,-1.914
10/12/20 1:43,-1.893
10/12/20 1:48,-1.875
10/12/20 1:53,-1.854
10/12/20 1:58,-1.825
10/12/20 2:03,-1.803
10/12/20 2:08,-1.789
10/12/20 2:13,-1.753
10/12/20 2:18,-1.736
10/12/20 2:23,-1.711
10/12/20 2:28,-1.67
10/12/20 2:33,-1.666
10/12/20 2:38,-1.628
10/12/20 2:43,-1.596
10/12/20 2:48,-1.573
10/12/20 2:53,-1.531
10/12/20 2:58,-1.499
10/12/20 3:03,-1.476
10/12/20 3:08,-1.443
10/12/20 3:13,-1.414
10/12/20 3:18,-1.394
10/12/20 3:23,-1.361
10/12/20 3:28,-1.329
10/12/20 3:33,-1.299
10/12/20 3:38,-1.265
10/12/20 3:43,-1.249
10/12/20 3:48,-1.225
10/12/20 3:53,-1.182
10/12/20 3:58,-1.153
10/12/20 4:03,-1.118
10/12/20 4:08,-1.098
10/12/20 4:13,-1.074
10/12/20 4:18,-1.049
10/12/20 4:23,-1.022
10/12/20 4:28,-0.983
10/12/20 4:33,-0.979
10/12/20 4:38,-0.949
10/12/20 4:43,-0.924
10/12/20 4:48,-0.919
10/12/20 4:53,-0.881
10/12/20 4:58,-0.867
10/12/20 5:03,-0.852
10/12/20 5:08,-0.831
10/12/20 5:13,-0.812
10/12/20 5:18,-0.791
10/12/20 5:23,-0.786
10/12/20 5:28,-0.762
10/12/20 5:33,-0.754
10/12/20 5:38,-0.738
10/12/20 5:43,-0.728
10/12/20 5:48,-0.717
10/12/20 5:53,-0.717
10/12/20 5:58,-0.695
10/12/20 6:03,-0.691
10/12/20 6:08,-0.686
10/12/20 6:13,-0.69
10/12/20 6:18,-0.685
10/12/20 6:23,-0.674
10/12/20 6:28,-0.691
10/12/20 6:33,-0.696
10/12/20 6:38,-0.692
10/12/20 6:43,-0.694
10/12/20 6:48,-0.697
10/12/20 6:53,-0.706
10/12/20 6:58,-0.726
10/12/20 7:03,-0.741
10/12/20 7:08,-0.745
10/12/20 7:13,-0.765
10/12/20 7:18,-0.778
10/12/20 7:23,-0.78
10/12/20 7:28,-0.794
10/12/20 7:33,-0.824
10/12/20 7:38,-0.837
10/12/20 7:43,-0.842
10/12/20 7:48,-0.873
10/12/20 7:53,-0.895
10/12/20 7:58,-0.928
10/12/20 8:03,-0.944
10/12/20 8:08,-0.96
10/12/20 8:13,-0.985
10/12/20 8:18,-1.016
10/12/20 8:23,-1.058
